"SERIESDATE","Time","Recap_Date","YR","MON","Depth","Temp","Vented","Hook","Pred","Baro_cond","FLM","TagNo","Recap","Recapture_Date","Time_at_large","StartDate","EndDate","Start_Index","End_Index","layer"
"2022-03-10",12,NA,"2022","3",58,20.5943965911865,1,0,0,"3",0.35,"GM12311",0,NA,NA,2022-01-01,NA,1,12,74
"2022-03-10",12,NA,"2022","3",31,19.1454238891602,0,0,0,"3",0.316,"GM12321",0,NA,NA,2022-01-01,NA,1,12,41
"2022-03-10",12,NA,"2022","3",31,19.1454238891602,0,0,0,"3",0.295,"GM12324",0,NA,NA,2022-01-01,NA,1,12,41
"2022-03-10",2,"28-Apr-22","2022","3",31,19.1454238891602,0,0,0,"3",0.311,"GM12328",1,2022-04-28,49,2022-01-01,2022-04-01,1,2,41
"2022-03-10",12,NA,"2022","3",31,19.1454238891602,0,0,0,"3",0.366,"GM12323",0,NA,NA,2022-01-01,NA,1,12,41
"2022-03-10",12,NA,"2022","3",31,19.1454238891602,0,0,0,"3",0.34,"GM12327",0,NA,NA,2022-01-01,NA,1,12,41
"2022-03-10",1,"27-Mar-22","2022","3",31,19.1454238891602,0,0,0,"3",0.318,"GM12322",1,2022-03-27,17,2022-01-01,2022-01-01,1,1,41
"2022-03-10",12,NA,"2022","3",31,19.1454238891602,0,0,0,"3",0.334,"GM12330",0,NA,NA,2022-01-01,NA,1,12,41
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.303,"GM12332",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.274,"GM12352",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.273,"GM12336",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.253,"GM12356",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.357,"GM12344",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.27,"GM12351",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.304,"GM12354",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.343,"GM12358",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",2,"3-Jun-22","2022","3",23,18.0855693817139,0,0,0,"3",0.341,"GM12359",1,2022-06-03,84,2022-01-01,2022-04-01,1,2,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.266,"GM12357",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.265,"GM12366",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.258,"GM12333",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.333,"GM12347",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.33,"GM12341",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",8,"24-Oct-23","2022","3",23,18.0855693817139,0,0,0,"3",0.296,"GM12345",1,2023-10-24,592,2022-01-01,2023-10-01,1,8,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.309,"GM12369",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.256,"GM12342",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.303,"GM12343",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.34,"GM12346",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.327,"GM12340",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.308,"GM12348",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.274,"GM12367",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.354,"GM12363",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.335,"GM12339",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.224,"GM12349",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.335,"GM12353",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",4,"13-Oct-22","2022","3",23,18.0855693817139,0,0,0,"3",0.358,"GM12337",1,2022-10-13,216,2022-01-01,2022-10-01,1,4,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.339,"GM12335",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.33,"GM12364",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.304,"GM12362",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.315,"GM12370",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.28,"GM12355",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.316,"GM12365",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.35,"GM12331",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.337,"GM12361",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.31,"GM12338",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.0855693817139,0,0,0,"3",0.264,"GM12334",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.2959098815918,0,0,0,"3",0.314,"GM12372",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-11",12,NA,"2022","3",23,18.2959098815918,0,0,0,"3",0.35,"GM12373",0,NA,NA,2022-01-01,NA,1,12,42
"2022-03-20",12,NA,"2022","3",30,18.7716255187988,0,0,0,"3",0.328,"GM12382",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",30,18.7716255187988,0,0,0,"3",0.295,"GM12378",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",30,18.7716255187988,0,0,0,"3",0.344,"GM12377",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",32,18.9493503570557,0,0,0,"3",0.32,"GM12394",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",32,18.9493503570557,0,0,0,"3",0.366,"GM12407",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",32,18.9493503570557,0,0,0,"3",0.313,"GM12384",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",32,18.9493503570557,0,0,0,"3",0.265,"GM12405",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",32,18.9493503570557,0,0,0,"3",0.369,"GM12403",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-20",12,NA,"2022","3",32,18.9493503570557,0,0,0,"3",0.332,"GM12406",0,NA,NA,2022-01-01,NA,1,12,43
"2022-03-29",12,NA,"2022","3",27,19.530574798584,0,0,0,"3",0.319,"GM07842",0,NA,NA,2022-01-01,NA,1,12,77
"2022-04-01",11,NA,"2022","4",26,20.1286029815674,0,0,0,"3",0.38,"GM07843",0,NA,NA,2022-04-01,NA,2,12,77
"2022-04-01",11,NA,"2022","4",27,20.1180267333984,1,0,0,"3",0.306,"GM07863",0,NA,NA,2022-04-01,NA,2,12,77
"2022-04-01",11,NA,"2022","4",27,20.1180267333984,0,0,0,"3",0.325,"GM07856",0,NA,NA,2022-04-01,NA,2,12,77
"2022-04-01",11,NA,"2022","4",27,20.1180267333984,1,0,0,"3",0.27,"GM07860",0,NA,NA,2022-04-01,NA,2,12,77
"2022-04-01",11,NA,"2022","4",27,20.1180267333984,1,0,0,"3",0.275,"GM07859",0,NA,NA,2022-04-01,NA,2,12,77
"2022-04-01",11,NA,"2022","4",27,20.1180267333984,0,0,0,"3",0.301,"GM07854",0,NA,NA,2022-04-01,NA,2,12,77
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.31,"GM12408",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.334,"GM12425",0,NA,NA,2022-04-01,NA,2,12,43
"2022-03-09",2,"20-May-22","2022","4",34,21.2338714599609,0,0,0,"1",0.285,"GM12290",1,2022-05-20,72,2022-01-01,2022-04-01,1,2,43
"2022-04-18",5,"15-Jun-23","2022","4",34,21.2338714599609,0,0,0,"1",0.345,"GM12431",1,2023-06-15,423,2022-04-01,2023-04-01,2,6,43
"2022-04-18",3,"18-Nov-22","2022","4",34,21.2338714599609,0,0,0,"1",0.351,"GM12440",1,2022-11-18,214,2022-04-01,2022-10-01,2,4,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"2",0.333,"GM12434",0,NA,NA,2022-04-01,NA,2,12,43
"2022-03-09",2,"20-May-22","2022","4",34,21.2338714599609,0,0,0,"1",0.366,"GM12291",1,2022-05-20,72,2022-01-01,2022-04-01,1,2,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.25,"GM12435",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",1,"29-May-22","2022","4",34,21.2338714599609,0,0,0,"1",0.362,"GM12439",1,2022-05-29,41,2022-04-01,2022-04-01,2,2,43
"2022-04-18",1,"21-Jun-22","2022","4",34,21.2338714599609,0,0,0,"1",0.293,"GM12424",1,2022-06-21,64,2022-04-01,2022-04-01,2,2,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.286,"GM12422",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.37,"GM12426",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.331,"GM12436",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.349,"GM12419",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.326,"GM12429",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.385,"GM12433",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.363,"GM12409",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",34,21.2338714599609,0,0,0,"1",0.348,"GM12428",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",11,NA,"2022","4",35,20.8895702362061,0,0,1,"1",0.37,"GM12443",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-18",1,"4-May-22","2022","4",32,21.3258190155029,0,0,0,"1",0.32,"GM12445",1,2022-05-04,16,2022-04-01,2022-04-01,2,2,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.295,"GM12458",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.318,"GM12467",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.312,"GM12452",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.299,"GM12466",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",5,"8-May-23","2022","4",32,21.3258190155029,0,0,0,"1",0.328,"GM12472",1,2023-05-08,385,2022-04-01,2023-04-01,2,6,42
"2022-04-18",1,"19-May-22","2022","4",32,21.3258190155029,0,0,0,"1",0.275,"GM12479",1,2022-05-19,31,2022-04-01,2022-04-01,2,2,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.282,"GM12476",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.321,"GM12455",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.34,"GM12449",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",4,"15-Mar-23","2022","4",32,21.3258190155029,0,0,0,"1",0.344,"GM12456",1,2023-03-15,331,2022-04-01,2023-01-01,2,5,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.289,"GM12469",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.332,"GM12486",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",9,"26-Jun-24","2022","4",32,21.3258190155029,0,0,0,"1",0.296,"GM12470",1,2024-06-26,800,2022-04-01,2024-04-01,2,10,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.33,"GM12457",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.27,"GM12490",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.35,"GM12453",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.294,"GM12462",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.304,"GM12468",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",4,"28-Mar-23","2022","4",32,21.3258190155029,0,0,0,"1",0.29,"GM12491",1,2023-03-28,344,2022-04-01,2023-01-01,2,5,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.285,"GM12446",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.361,"GM12448",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.343,"GM12454",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.336,"GM12464",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.291,"GM12451",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.286,"GM12460",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.359,"GM12480",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",2,"26-Jul-22","2022","4",32,21.3258190155029,0,0,0,"1",0.334,"GM12473",1,2022-07-26,99,2022-04-01,2022-07-01,2,3,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.335,"GM12483",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.334,"GM12450",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.315,"GM12482",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",2,"18-Jul-22","2022","4",32,21.3258190155029,0,0,0,"1",0.362,"GM12477",1,2022-07-18,91,2022-04-01,2022-07-01,2,3,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.346,"GM12447",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.268,"GM12465",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.315,"GM12474",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",4,"23-Mar-23","2022","4",32,21.3258190155029,0,0,0,"1",0.325,"GM12475",1,2023-03-23,339,2022-04-01,2023-01-01,2,5,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.258,"GM12471",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.277,"GM12461",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.303,"GM12463",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",2,"4-Aug-22","2022","4",32,21.3258190155029,0,0,0,"1",0.358,"GM12488",1,2022-08-04,108,2022-04-01,2022-07-01,2,3,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.274,"GM12484",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.338,"GM12459",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",11,NA,"2022","4",32,21.3258190155029,0,0,0,"1",0.268,"GM12481",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-18",1,"3-May-22","2022","4",32,21.3258190155029,0,0,0,"1",0.288,"GM12489",1,2022-05-03,15,2022-04-01,2022-04-01,2,2,42
"2022-04-19",11,NA,"2022","4",23,20.9055595397949,0,0,1,"1",0.179,"GM12493",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-19",11,NA,"2022","4",23,20.9055595397949,0,0,1,"1",0.22,"GM12496",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-19",10,"29-Jul-24","2022","4",23,20.9055595397949,0,0,1,"1",0.194,"GM12494",1,2024-07-29,832,2022-04-01,2024-07-01,2,11,43
"2022-04-19",1,"10-May-22","2022","4",23,20.9055595397949,0,0,1,"1",0.297,"GM12498",1,2022-05-10,21,2022-04-01,2022-04-01,2,2,43
"2022-04-19",11,NA,"2022","4",23,20.9055595397949,0,0,1,"1",0.35,"GM12500",0,NA,NA,2022-04-01,NA,2,12,43
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.335,"GM07886",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.359,"GM07881",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.32,"GM07875",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.29,"GM07874",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.315,"GM07865",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.325,"GM07883",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.342,"GM07867",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.8294296264648,0,0,0,"3",0.336,"GM07868",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",24,20.8446350097656,0,0,0,"3",0.253,"GM07899",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.312,"GM07912",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.266,"GM07917",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.34,"GM07910",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.354,"GM07918",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.355,"GM07909",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.277,"GM07902",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.35,"GM07908",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",1,"4-Jun-22","2022","4",23,20.941047668457,0,0,0,"3",0.364,"GM07911",1,2022-06-04,45,2022-04-01,2022-04-01,2,2,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.25,"GM07913",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.337,"GM07915",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.291,"GM07926",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-20",11,NA,"2022","4",23,20.941047668457,0,0,0,"3",0.321,"GM07905",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.27,"GM12502",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.276,"GM12506",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.321,"GM12510",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.31,"GM12518",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.335,"GM12507",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.277,"GM12517",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.311,"GM12522",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.299,"GM12528",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.307,"GM12530",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.329,"GM12531",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.348,"GM12514",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.32,"GM12526",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.293,"GM12529",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.316,"GM12532",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.32,"GM12523",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.324,"GM12534",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.319,"GM12535",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.274,"GM12505",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.346,"GM12519",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.34,"GM12537",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.32,"GM12503",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.305,"GM12538",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.333,"GM12504",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",11,NA,"2022","4",34,21.4919872283936,0,0,1,"1",0.297,"GM12508",0,NA,NA,2022-04-01,NA,2,12,42
"2022-04-26",1,"19-May-22","2022","4",34,21.4919872283936,0,0,1,"1",0.306,"GM12527",1,2022-05-19,23,2022-04-01,2022-04-01,2,2,42
"2022-04-26",11,NA,"2022","4",33,21.4816570281982,0,0,1,"1",0.306,"GM12547",0,NA,NA,2022-04-01,NA,2,12,41
"2022-04-26",11,NA,"2022","4",33,21.4816570281982,0,0,1,"1",0.33,"GM12543",0,NA,NA,2022-04-01,NA,2,12,41
"2022-04-26",11,NA,"2022","4",33,21.4816570281982,0,0,1,"1",0.345,"GM12548",0,NA,NA,2022-04-01,NA,2,12,41
"2022-04-26",11,NA,"2022","4",33,21.4816570281982,0,0,1,"1",0.369,"GM12539",0,NA,NA,2022-04-01,NA,2,12,41
"2022-04-26",11,NA,"2022","4",27,21.9489345550537,0,0,1,"3",0.3,"GM07930",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-26",6,"21-Jul-23","2022","4",27,21.9489345550537,0,0,1,"3",0.34,"GM07936",1,2023-07-21,451,2022-04-01,2023-07-01,2,7,44
"2022-04-26",11,NA,"2022","4",27,21.9489345550537,0,0,1,"3",0.339,"GM07937",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-26",11,NA,"2022","4",28,21.8712425231934,0,0,1,"3",0.28,"GM07942",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-26",11,NA,"2022","4",28,21.8712425231934,0,0,1,"3",0.297,"GM07940",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-26",11,NA,"2022","4",28,21.8712425231934,1,0,1,"3",0.35,"GM07941",0,NA,NA,2022-04-01,NA,2,12,44
"2022-04-26",11,NA,"2022","4",24,21.7520484924316,0,0,0,"1",0.345,"GM12552",0,NA,NA,2022-04-01,NA,2,12,42
